DEPARTAMENTO,CIUDAD,NOMBRE CONCESIONARIO,NOMBRE EMISORA,CODIGO EMISORA,DISTINTIVO,FRECUENCIA,BANDA,"CLASE DE
EMISORA"
ANTIOQUIA,CIUDAD BOLÍVAR,CORPORACIÓN RADIO CIUDAD BOLIVAR,RADIO CIUDAD BOLIVAR,52203,HKA49,88.5 MHz,FM,COMUNITARIA
ANTIOQUIA,VENECIA,CORPORACIÓN LA LIBERTAD,RADIO LIBERTAD,52246,HKB63,89.4 MHz,FM,COMUNITARIA
ANTIOQUIA,SANTA ROSA DE OSOS,COOPERATIVA COLANTA,RADIO MÁS,52734,HKB50,105.4 MHz,FM,COMUNITARIA
ANTIOQUIA,VEGACHÍ,CORPORACIÓN DE RADIODIFUSION SONORA,RADIO SOCIAL VEGACHI,52736,HKB62,104.4 MHz,FM,COMUNITARIA
ANTIOQUIA,EBÉJICO,JUNTA DE ACCIÓN COMUNAL SEVILLA,RADIOGALAXIA 97.5 FM,52209,HKA71,97.5 MHz,FM,COMUNITARIA
ANTIOQUIA,CAICEDO, ASOCIACIÓN DE MUJERES DEL MUNICIPIO DE CAICEDO- ASMUCA,RADIOMAXIMA FM,53411,HKA53,107.4 MHz,FM,COMUNITARIA
ANTIOQUIA,RIONEGRO,ASOCIACIÓN MUNICIPAL DE JUNTAS DE ACCIÓN COMUNAL,RIONEGRO ESTEREO,52227,HKB30,104.4 MHz,FM,COMUNITARIA
ANTIOQUIA,SABANALARGA,COMITE CULTURAL COMUNITARIO,SABANASTEREO,53114,HKB31,104.4 MHz,FM,COMUNITARIA
ANTIOQUIA,BELLO,COLEGIO PARROQUÍAL SAN BUENAVENTURA,SAN BUENAVENTURA ESTEREO,52201,HKA45,95.4 MHz,FM,COMUNITARIA
ANTIOQUIA,SEGOVIA,ASOCIACIÓN AMIGOS POR SEGOVIA,SEGOVIA ESTEREO,52237,HKB44,107.4 MHz,FM,COMUNITARIA
ANTIOQUIA,RETIRO,ASOCIACIÓN COMUNITARIA PRO CALIDAD HUMANA DE LOS GUARCEÑOS,SISTEMA IRRADIANTE EL RETIRO 89.4,52729,HKB29,89.4 MHz,FM,COMUNITARIA
ANTIOQUIA,GRANADA,ASOCIACIÓN PARA EL DESARROLLO CULTURAL DE GRANADA,SISTEMA IRRADIANTE GRANADA 104.4,52215,HKA80,104.4 MHz,FM,COMUNITARIA
ANTIOQUIA,SOPETRAN,CORPORACIÓN ECOLOGICA LA SOPETRANA CELOSA,SOPETRAN ESTEREO,52239,HKB49,105.4 MHz,FM,COMUNITARIA
ANTIOQUIA,SAN RAFAEL,ASOCIACIÓN COMUNITARIA EL PUEBLO UNIDO,TURISTICA STEREO 95.4 FM,52231,HKB39,95.4 MHz,FM,COMUNITARIA
ANTIOQUIA,CAREPA,CORPORACIÓN COMUNITARIA EL PAPAGAYO,URABAS STEREO,52206,HKA59,104.4 MHz,FM,COMUNITARIA
ANTIOQUIA,YOLOMBÓ,CORPORACIÓN CULTURAL BARBARA CABALLERO,YOLOMBÓ ESTEREO,52737,HKB67,89.4 MHz,FM,COMUNITARIA
ANTIOQUIA,ZARAGOZA,CORPORACIÓN ZARAGOZA DIGITAL STEREO 104.4,ZARAGOZA DIGITAL STEREO,52738,HKB69,104.4 MHz,FM,COMUNITARIA
ANTIOQUIA,MEDELLÍN,CORPORACIÓN EDUCATIVA Y CULTURAL SIMON BOLÍVAR,ZONA RADIO 88.4 FM - ÁREA DE SERVICIO No. 1,53408,HJU58,88.4 MHz,FM,COMUNITARIA
ANTIOQUIA,GIRARDOTA,CORPORACIÓN ALTERNATIVA DE GIRARDOTA,RADIO ALTERNATIVA 98.5 F.M.,52214,HKA78,98.5 MHz,FM,COMUNITARIA
ANTIOQUIA,CARAMANTA,CORPORACIÓN PARA LA PROMOCION DE LA EDUCACION LA CULTURA Y EL DESARROLLO SOCIAL DEL MUNICIPIO DE CARAMANTA,CARAMANTA STEREO,53136,HKA58,89.4 MHz,FM,COMUNITARIA
ANTIOQUIA,TARAZÁ,JUNTA DE ACCIÓN COMUNAL VEREDA MONTENEGRO,EMISORA COMUNITARIA EN TARAZA,53369,HKB53,107.4 MHz,FM,COMUNITARIA
ANTIOQUIA,YALÍ,ASOCIACIÓN DE COMUNICACIÓNES DE YALI,EMISORA COMUNITARIA EN YALI,53416,HKB65,89.4 MHz,FM,COMUNITARIA
ANTIOQUIA,HISPANIA,CORPORACIÓN REGIONAL OMEGA - COREON,EMISORA COMUNITARIA EN HISPANIA,54233,HKA85,107.4 MHz,FM,COMUNITARIA
ANTIOQUIA,NECHÍ,ASOCIACIÓN MUNICIPAL DE MUJERES UNIDAS POR EL PROGRESO DE NECHÍ - ASMUNE,EMISORA COMUNITARIA EN NECHÍ,54243,HKA99,107.4 MHz,FM,COMUNITARIA
ANTIOQUIA,SAN FRANCISCO,ASOCIACIÓN COMUNITARIA PARA LA  COMUNICACIÓN Y LA CULTURA,VENTANA ESTÉREO,52730,HKB35,89.4 MHz,FM,COMUNITARIA
ANTIOQUIA,BELMIRA,JUNTA DE ACCIÓN COMUNAL LA SALAZAR,EMISORA COMUNITARIA EN BELMIRA,54218,HKA46,95.4 MHz,FM,COMUNITARIA
ANTIOQUIA,LA UNIÓN,CORPORACIÓN ANTIOQUEÑA DE COMUNICACIÓNES COMUNITARIA,EMISORA COMUNITARIA EN LA UNIÓN,54237,HKA90,107.4 MHz,FM,COMUNITARIA
ANTIOQUIA,TURBO,ASOCIACIÓN PARA EL FOMENTO DEL ARTE Y LA CULTURA Y LA CONVIVENCIA EN URABÁ,EMISORA COMUNITARIA EN TURBO,54257,HKB57,98.4 MHz,FM,COMUNITARIA
ANTIOQUIA,SABANETA,CORPORACIÓN SUMANDO FUERZAS,EMISORA COMUNITARIA EN SABANETA,54249,HJJ26,101.5 MHz,FM,COMUNITARIA
ANTIOQUIA,APARTADÓ,CORPORACIÓN RED URABA JOVEN CORPORED,EMISORA COMUNITARIA EN APARTADÓ,54216,HJS55,100.4 MHz,FM,COMUNITARIA
ANTIOQUIA,DABEIBA,CORPORACIÓN MIA Y TUYA,EMISORA COMUNITARIA EN DABEIBA,54228,HKA69,104.4 MHz,FM,COMUNITARIA
ANTIOQUIA,SAN PEDRO DE URABÁ,FUNDACIÓN VIDA HOGAR Y PAZ - FUNDAVIPHO,EMISORA COMUNITARIA EN SAN PEDRO DE URABÁ,54251,HKB47,88.4 MHz,FM,COMUNITARIA
ANTIOQUIA,MEDELLÍN,CORPORACIÓN JUCCAD SEMBRANDO SUEÑOS,SHEKINAH LA VOZ 107.4 FM,54239,HJU59,107.4 MHz,FM,COMUNITARIA
ANTIOQUIA,ANDES,ASOCIACIÓN DE JUNTAS DE ACCIÓN COMUNAL,EMISORA COMUNITARIA EN ANDES,54213,HKA34,104.4 MHz,FM,COMUNITARIA
ANTIOQUIA,ITAGÜÍ,CORPORACIÓN CULTURAL Y COMUNITARIA CIUDAD CORUNIDA,ITAGÜI ESTÉREO,54234,HJJ24,105.4 MHz,FM,COMUNITARIA
ANTIOQUIA,CÁCERES,JUNTA DE ACCIÓN COMUNAL VEREDA VILLA DE LOS COMUNEROS,CACERES ESTÉREO,54221,HKA52,105.4 MHz,FM,COMUNITARIA
ANTIOQUIA,CAROLINA DEL PRINCIPE,ONG CORPORACIÓN GENERACIÓN INTERACTIVA DE LAS COMUNICACIONES,EMISORA COMUNITARIA EN  CAROLINA DEL PRINCIPE,54223,HKA61,89.4 MHz,FM,COMUNITARIA
ANTIOQUIA,ANGOSTURA,ALCALDÍA MUNICIPAL DE ANGOSTURA,ANGOSTURA ESTEREO 89.2 F.M.,53470,HJA48,89.2 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,ANDES,FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL,COLOMBIA ESRTEREO,52709,HJG20,97.5 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,EL BAGRE,FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL,COLOMBIA ESTEREO,52616,HJG40,106.3 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,PUERTO BERRÍO,FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL,COLOMBIA ESTEREO,52980,HJA85,90.3 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,MARINILLA,FUNDACIÓN TECNOLÓGICA RURAL - COREDI,COREDI FM ,53468,HJA52,90.5 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,MEDELLÍN,UNIVERSIDAD DE ANTIOQUIA,EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA - AM MEDELLIN,51507,HJDU,1410 kHz,AM,INTERÉS PÚBLICO
ANTIOQUIA,ANDES,UNIVERSIDAD DE ANTIOQUIA,EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA - ANDES,53024,HJB90,100.9 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,CARMEN DE VIBORAL,UNIVERSIDAD DE ANTIOQUIA,EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA - EL CARMEN DE VIBORAL,52998,HJG34,103.4 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,MEDELLÍN,UNIVERSIDAD DE ANTIOQUIA,EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA - FM MEDELLIN,52131,HJB84,101.9 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,PUERTO BERRÍO,UNIVERSIDAD DE ANTIOQUIA,EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA - PUERTO BERRÍO,52997,HJG62,94.3 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,SANTA FÉ DE ANTIOQUIA,UNIVERSIDAD DE ANTIOQUIA,EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA - SANTA FE DE ANTIOQUIA,53308,HJC39,90.6 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,TURBO,UNIVERSIDAD DE ANTIOQUIA,EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA URABA 102.3,52995,HJG82,102.3 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,CAUCASIA,UNIVERSIDAD DE ANTIOQUIA,EMISORA CULTURAL UNIVERSIDAD DE ANTIOQUIA SISTEMA DE RADIO EDUCATIVA-CAUCASIA,52996,HJB96,96.3 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,MEDELLÍN,UNIVERSIDAD DE MEDELLIN,EMISORA CULTURAL UNIVERSIDAD DE MEDELLÍN. FRECUENCIA U 940 AM,53486,HJA76,940 kHz,AM,INTERÉS PÚBLICO
ANTIOQUIA,APARTADÓ,ALCALDÍA MUNICIPAL DE APARTADÓ,EMISORA DE LA ALCALDÍA DE APARTADÓ,53472,HJD25,100.9 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,MEDELLÍN,UNIVERSIDAD NACIONAL DE COLOMBIA - SECCIONAL MEDELLIN,EMISORA UN RADIO MEDELLÍN,52876,HJG51,100.4 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,DABEIBA,ALCALDÍA MUNICIPAL DE DABEIBA,LA MUNICIPAL STEREO 105.3 FM,53521,HJG39,105.3 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,LA CEJA,MUNICIPIO DE LA CEJA DEL TAMBO,RADIO CAPIRO,52178,HJE26,1460 kHz,AM,INTERÉS PÚBLICO
ANTIOQUIA,CHIGORODÓ,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53261,HJYN,89.3 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,MARINILLA,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53263,HJHF,550 kHz,AM,INTERÉS PÚBLICO
ANTIOQUIA,ITUANGO,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53560,HJD35,106.5 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,MEDELLÍN,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIONICA,53262,HJXA,99.9 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,RIONEGRO,ESCUELA DE TECNOLOGIAS DE ANTIOQUIA,SONORA STEREO,53525,HJA96,98.4 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,SEGOVIA,FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL,COLOMBIA STEREO,52189,HJG73,105.3 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,MEDELLÍN,POLICIA NACIONAL DE COLOMBIA,EMISORA DE INTERÉS PÚBLICO EN MEDELLÍN,52599,HJG52,96.4 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,APARTADÓ,RESGUARDO DE LAS COMUNIDADES INDIGENAS EMBERA CHAMI Y ZENU DE LA PALMA.FONADE CONVENIO 199031.,EMISORA EMBERA CHAMI y ZENU DE LA PALMA,53025,HJZ73,690 kHz,AM,INTERÉS PÚBLICO
ANTIOQUIA,MURINDÓ,MUNICIPIO DE MURINDO,EMISORA DE INTERÉS PÚBLICO EN MURINDÓ,53302,HKN70,1530 kHz,AM,INTERÉS PÚBLICO
ANTIOQUIA,APARTADÓ,POLICIA NACIONAL DE COLOMBIA,POLICIA NACIONAL APARTADO,53311,HJS54,99.9 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,JARDÍN,RESGUARDO INDIGENA KARMATA RUA CRISTIANÍA,EMISORA CABILDO CRISTIANIA,53317,HJZ74,90.3 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,TURBO,MINISTERIO DE DEFENSA NACIONAL - ARMADA NACIONAL,MARINA ESTÉREO,53504,HJC98,98.9 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,SANTA ROSA DE OSOS,ALCALDÍA MUNICIPAL DE SANTA ROSA DE OSOS,MI TIERRA RADIO 88.1 FM,53523,HJB24,88.1 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,CONCEPCIÓN,MUNICIPIO DE CONCEPCIÓN,EMISORA DE INTERÉS PÚBLICO EN CONCEPCIÓN,53561,HJD43,91.1 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,LIBORINA,MUNICIPIO DE LIBORINA,EMISORA DE INTERÉS PÚBLICO EN LIBORINA,53585,HJG48,88.9 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,SAN ANDRÉS DE CUERQUIA,MUNICIPIO DE SAN ANDRES DE CUERQUIA,EMISORA DE INTERÉS PÚBLICO EN SAN ANDRÉS DE CUERQUIA,53586,HJG67,95.3 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,BETANIA,MUNICIPIO DE BETANIA,EMISORA DE INTERÉS PÚBLICO EN BETANIA,53607,HJD68,91.8 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,GIRARDOTA,MUNICIPIO DE GIRARDOTA,"GIRARDOTA ESTÉREO 101,4 F.M.",53641,HJE52,101.4 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,ITUANGO,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53649,HJG45,92.3 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,COPACABANA,MUNICIPIO DE COPACABANA,EMISORA DE INTERÉS PÚBLICO EN COPACABANA,53327,HKA68,89.4 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,LA ESTRELLA,MUNICIPIO DE LA ESTRELLA,UNIVERSAL ESTEREO,53502,HJA49,89.4 MHz,FM,INTERÉS PÚBLICO
ANTIOQUIA,EL BAGRE,INSTITUCIÓN EDUCATIVA LA ESMERALDA,EMISORA DE INTERÉS PÚBLICO EN EL BAGRE,53597,HJAO,88.4 MHz,FM,INTERÉS PÚBLICO
ARAUCA,ARAUCA,CONSTRUCTORA BRIMOS LTDA.,ARAUCA FM STEREO 100.3 FM STEREO,52077,HJB46,100.3 MHz,FM,COMERCIAL
ARAUCA,ARAUCA,INVERSIONES Y NEGOCIOS DEL ORIENTE SAS,MERIDIANO 70,51792,HJE74,1170 kHz,AM,COMERCIAL
ARAUCA,ARAUCA,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,W RADIO ARAUCA,54076,HJC34,102.3 MHz,FM,COMERCIAL
ARAUCA,ARAUCA,OSCAR GARRID MUÑOZ LÓPEZ Y GINA ASCENETH ZARATE BOLAÑOS - EMISORA LA VOZ DEL CINARUCO ARAUCA,LA VOZ DEL CINARUCO,51784,HJE73,1050 kHz,AM,COMERCIAL
ARAUCA,SARAVENA,IGLESIA CRISTIANA CUADRANGULAR,EMISORA COMERCIAL EN SARAVENA,54002,HJH21,89.3 MHz,FM,COMERCIAL
ARAUCA,ARAUQUITA,FUNDACIÓN INTERCULTURAL MAKAGUAN SIKUANI,RADIO CRISTALINA DEL ORIENTE,53221,HKB72,88.3 MHz,FM,COMUNITARIA
ARAUCA,ARAUCA,CORPORACIÓN DE DESARROLLO INTEGRAL COMUNITARIO CORPODIC,KAPITAL STEREO 107.3 F.M.,52248,HKB71,107.3 MHz,FM,COMUNITARIA
ARAUCA,FORTUL,"ASOCIACIÓN CULTURAL FORTULEÑA ""ACULFOR""",RADIO ANTERES DEL ORIENTE,53031,HKB74,107.3 MHz,FM,COMUNITARIA
ARAUCA,SARAVENA,SARARE  F.M. STEREO,SARARE FM STEREO 88.3,52249,HKB76,88.3 MHz,FM,COMUNITARIA
ARAUCA,TAME,CLUB DEPORTIVO FERIAS TAME - ARAUCA - TAME ESTEREO,TAME STEREO,52250,HKB77,88.3 MHz,FM,COMUNITARIA
ARAUCA,TAME,FUNDACIÓN PARA EL DESARROLLO INTEGRAL DEL SER HUMANO EN LAS DIFERENTES ETAPAS DE LA VIDA,EMISORA COMUNITARIA EN TAME,54266,HJF60,105.2 MHz,FM,COMUNITARIA
ARAUCA,ARAUCA,ASOCIACIÓN DEPARTAMENTAL DE PERIODISTAS DE ARAUCA,EMISORA COMUNITARIA EN ARAUCA,54261,HJF57,107.9 MHz,FM,COMUNITARIA
ARAUCA,ARAUQUITA,ASOCIACIÓN MUNICIPAL DE JUNTAS DE ACCIÓN COMUNAL DEL MUNICIPIO DE ARAUQUITA DEPARTAMENTO DE ARAUCA,EMISORA COMUNITARIA EN ARAUQUITA,54262,HJF58,89.7 MHz,FM,COMUNITARIA
ARAUCA,ARAUCA,MINISTERIO DE DEFENSA NACIONAL - ARMADA NACIONAL,EMISORA MARINA ESTEREO,53506,HJC85,89.3 MHz,FM,INTERÉS PÚBLICO
ARAUCA,ARAUCA,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53488,HJPG,92.3 MHz,FM,INTERÉS PÚBLICO
ARAUCA,SARAVENA,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53611,HJH22,98.3 MHz,FM,INTERÉS PÚBLICO
ARAUCA,ARAUCA,POLICIA NACIONAL DE COLOMBIA,POLICIA NACIONAL ARAUCA,52906,HJG93,90.3 MHz,FM,INTERÉS PÚBLICO
ARAUCA,TAME,FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL,COLOMBIA STEREO,52981,HJH24,101.3 MHz,FM,INTERÉS PÚBLICO
ARAUCA,ARAUCA,FUERZAS MILITARES DE COLOMBIA - EJERCITO NACIONAL,COLOMBIA STEREO,53007,HJG94,91.3 MHz,FM,INTERÉS PÚBLICO
ARAUCA,TAME,ALCALDÍA MUNICIPAL DE TAME,EMISORA ALCALDIA DE TAME,53484,HJG98,103.5 MHz,FM,INTERÉS PÚBLICO
ARAUCA,SARAVENA,POLICíA NACIONAL DE COLOMBIA,POLICÍA NACIONAL SARAVENA 107.9,53620,HJD54,107.9 MHz,FM,INTERÉS PÚBLICO
ARAUCA,ARAUQUITA,RADIO TELEVISIÓN NACIONAL DE COLOMBIA - EMISORA PAZ,RADIO NACIONAL DE COLOMBIA,53673,HJHG,88.9 MHz,FM,INTERÉS PÚBLICO
"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,CARACOL RADIO,51785,HJHU,1260 kHz,AM,COMERCIAL
"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,VITAL INVERSIONES S.A.,LA MEGA ESTÉREO,52687,HJN25,100.5 MHz,FM,COMERCIAL
"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,RADIO CADENA NACIONAL S.A.S,RCN RADIO,51908,HJMY,910 kHz,AM,COMERCIAL
"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,TROPICANA,51950,HJSK,97.5 MHz,FM,COMERCIAL
"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,RADIO TELEVISIÓN NACIONAL DE COLOMBIA,RADIO NACIONAL DE COLOMBIA,53288,HJXP,99.5 MHz,FM,INTERÉS PÚBLICO
"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,POLICIA NACIONAL DE COLOMBIA,POLICIA NACIONAL,52907,HJN48,105.5 MHz,FM,INTERÉS PÚBLICO
"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",SAN ANDRÉS,MINISTERIO DE DEFENSA NACIONAL - ARMADA NACIONAL,MARINA STEREO SAN ANDRES ISLA,52993,HJA91,94.5 MHz,FM,INTERÉS PÚBLICO
"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",PROVIDENCIA Y SANTA CATALINA,MUNICIPIO DE PROVIDENCIA Y SANTA CATALINA ISLAS - ATENCIÓN Y PREVENCIÓN DE DESASTRES,EMISORA DE INTERÉS PÚBLICO EN PROVIDENCIA Y SANTA CATALINA ISLAS,53659,HJP94,90.5 MHz,FM,INTERÉS PÚBLICO
ATLÁNTICO,BARRANQUILLA,RADIO DE LA ROSA S.A - EMISORA W RADIO DE BARRANQUILLA,97.6 FM BESAME - BARRANQUILLA,52635,HJH26,97.6 MHz,FM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,DIGITAL ESTÉREO S.A.S,ANTENA DOS,51556,HJAS,1400 kHz,AM,COMERCIAL
ATLÁNTICO,PALMAR DE VARELA,ORGANIZACIÓN RADIAL OLÍMPICA S.A,ATLANTICO FM,54081,HJH33,98.6 MHz,FM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,EMISORA MIL VEINTE S.A.,BESAME,52634,HJH25,88.6 MHz,FM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,MARAZUL RADIO Y TELEVISIÓN LTDA. Y ASESORÍAS PATO S.A,BLU RADIO,52636,HJH27,100.1 MHz,FM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A.,CARACOL RADIO,51551,HJAT,1100 kHz,AM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,COMPAÑÍA DE COMUNICACIONES DE COLOMBIA C.C.C LTDA.,CARACOL RADIO,52047,HJQU,90.1 MHz,FM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,COLMUNDO RADIO S.A. LA CADENA DE LA PAZ,COLMUNDO BARRANQUILLA,51979,HJPW,1430 kHz,AM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,CIRCUITO RADIAL DEL ATLÁNTICO EMISORAS ABC LTDA.,EMISORA A.B.C.,51538,HJOK,1250 kHz,AM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,ORGANIZACIÓN RADIAL OLÍMPICA - EMISORA ATLÁNTICO,EMISORA ATLANTICO A.M,51539,HJAH,1070 kHz,AM,COMERCIAL
ATLÁNTICO,JUAN DE ACOSTA,IGLESIA MANANTIAL DE VIDA ETERNA,EMISORA VIDA FM,54057,HJH32,99.6 MHz,FM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,DIGITAL ESTÉREO S.A.S,LA MEGA ESTÉREO,51872,HJDX,93.1 MHz,FM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,LA VOZ DE LA COSTA LIMITADA,LA VOZ DE LA COSTA LIMITADA,51542,HJCT,1190 kHz,AM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,IGLESIA CRISTIANA CUADRANGULAR,LA VOZ DE LA PATRIA,51546,HJAK,1310 kHz,AM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,ARTURO ELÍAS DONADO ORTIZ,LA VOZ DEL CARIBE,51545,HJFA,1340 kHz,AM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,CORPORACIÓN CENTRO CARISMÁTICO MINUTO DE DIOS,MINUTO DE DIOS ,51547,HJBO,1370 kHz,AM,COMERCIAL
ATLÁNTICO,PUERTO COLOMBIA,CONSORCIO PUERTA DE ORO COMUNICACIONES LTDA. Y ORGANIZACIÓN CRISTIANA DE RADIO COMUNICACIONES LTDA.,OXÍGENO BY LOS40,52637,HJH34,92.6 MHz,FM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,CORPORACIÓN UNIVERSIDAD AUTÓNOMA DEL CARIBE,RADIO CULTURAL UNIAUTONOMA,51892,HJBA,94.1 MHz,FM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,ASOCIACIÓN RADIO MARÍA  DE COLOMBIA -,RADIO MARÍA DE BARRANQUILLA,51552,HJQZ,1580 kHz,AM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,ORGANIZACIÓN CRISTIANA DE RADIO - COMUNICACIONES LTDA.,RADIO MINUTO,51544,HJLQ,1520 kHz,AM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,CHAR DIAZ  S.A.S,RADIO OLIMPICA FM ESTEREO,51964,HJOJ,92.1 MHz,FM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,EDUARDO  ESPER FAYAD,RADIO PLAYA MENDOZA,51512,HJSO,1280 kHz,AM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,ORGANIZACIÓN RADIAL OLÍMPICA - RADIO TIEMPO DE ORO BARRANQUILLA,RADIO TIEMPO DE ORO,51862,HJRO,96.1 MHz,FM,COMERCIAL
ATLÁNTICO,SANTO TOMÁS,HORIZONTE EMISORA COLOMBIANA SAS,RADIO UNO,54000,HJH35,95.6 MHz,FM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,RADIO CADENA NACIONAL S.A.S,RCN RADIO,51540,HJAJ,760 kHz,AM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,RADIO CADENA NACIONAL S.A.S,EL SOL ,51982,HJEX,99.1 MHz,FM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,IDECOMER S.A.S.,SISTEMA CARDENAL 1010 AM,51553,HJOP,1010 kHz,AM,COMERCIAL
ATLÁNTICO,BARRANQUILLA,CARACOL PRIMERA CADENA RADIAL COLOMBIANA S.A,TROPICANA F.M. ESTEREO,51874,HJCF,89.1 MHz,FM,COMERCIAL
